ID del Video,URL,Comentario,Fecha de Publicación,Likes del Comentario,Sentimiento
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,"🙋🏼‍♂️ Hi everyone, I have a couple discounts for you. Enjoy!<br>Get 20% Discount with TuneCore ➡️ <a href=""https://tunacoretalentcreator.pxf.io/music"">https://tunacoretalentcreator.pxf.io/music</a><br>Get 7% Discount with DistroKid ➡️ <a href=""http://distrokid.com/vip/charlescleyn"">http://distrokid.com/vip/charlescleyn</a>",2022-06-10T11:32:58Z,5,Neutral
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,I wanna be a rapper 💯✌️👂,2024-11-30T00:54:57Z,0,Neutral
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,"<a href=""https://www.youtube.com/watch?v=22hN450Mpbc"">https://youtu.be/22hN450Mpbc?si=W6AoO4nx2Z7tUIyG</a>",2024-11-27T02:36:55Z,0,Neutral
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,Hallo,2024-10-11T04:39:58Z,0,Neutral
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,"I think I&#39;m in control in my city  this is UNDEFEATED ALLKING .. GIFT NEEDED FOR WORKS MASTA CARDS 😊ONLY $ <a href=""https://www.youtube.com/watch?v=j0PckZwtys0&amp;t=69"">1:09</a>",2024-09-18T20:16:15Z,0,Positivo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,It is free just dont put any Links🖇️ on YouTube or you get this guy! 👻,2024-09-17T00:48:47Z,0,Positivo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,It says right on the fucking website its free for 30 days only.,2024-09-08T00:23:17Z,0,Positivo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,Seems Soundcloud is no longer free for artists.,2024-09-05T17:49:53Z,0,Positivo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,whats the song called?,2024-08-24T07:17:23Z,0,Neutral
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,❤,2024-07-22T23:59:27Z,0,Neutral
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,SoundCloud your picture is evil,2024-05-09T07:13:16Z,0,Negativo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,So can I upload a song that I’ve already released on distro kid for Spotify etc,2024-05-03T08:58:34Z,0,Neutral
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,Let’s go and have a try! Thank you 🙏. 🤞,2024-04-22T04:07:52Z,0,Positivo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,is it $5.99 and $9.99 each month or is there an option to pay annually?,2024-03-20T00:08:58Z,0,Negativo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,"I get few listens to my soundcloud. It&#39;s still fun <a href=""https://www.youtube.com/@tuneytwosome"">https://www.youtube.com/@tuneytwosome</a>",2024-03-17T00:23:08Z,0,Positivo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,"I have a question, I’ve uploaded 11 of my tracks on SoundCloud over a month ago but it doesn’t show up on google search, can someone please explain why?",2024-02-26T19:47:23Z,0,Positivo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,I am going to forget SoundCloud,2023-12-22T04:29:38Z,1,Negativo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,You forget about YouTube music,2023-12-22T04:27:52Z,0,Negativo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,"Its much better then youtube, youtube has better community in music for educational things but it just dosent fit with anything else for me to many trolls and people not having the courage to show there faces to, its not real life, at least i show my face, thats real life, its like its made for trolls",2023-11-28T15:33:58Z,0,Positivo
j0PckZwtys0,https://www.youtube.com/watch?v=j0PckZwtys0,"<a href=""https://www.youtube.com/watch?v=j0PckZwtys0&amp;t=120"">2:00</a>-<a href=""https://www.youtube.com/watch?v=j0PckZwtys0&amp;t=135"">2:15</a> not for me, thanks for the video so i didn&#39;t have to experience it myself.",2023-11-25T16:25:52Z,0,Negativo
klp8UvOgaGM,https://www.youtube.com/watch?v=klp8UvOgaGM,Is SoundCloud free and is it still worth using<br>Finally decided to get a Flat network on phone and wondering how to listen to music online instead of keeping youtube window open and phone overheating,2024-04-23T10:34:33Z,0,Positivo
klp8UvOgaGM,https://www.youtube.com/watch?v=klp8UvOgaGM,"What is my insight on SoundCloud not operation right it reads on top, we are aware of some descripencies on your insights how do I correct that?",2024-01-03T00:23:01Z,0,Positivo
klp8UvOgaGM,https://www.youtube.com/watch?v=klp8UvOgaGM,I was trying to learn how to record not none of that other stuff you talking about not helpful thanks for nothing next video super weak,2024-01-02T03:20:38Z,0,Negativo
klp8UvOgaGM,https://www.youtube.com/watch?v=klp8UvOgaGM,I haven&#39;t used the app in a while and today I tried showing someone some songs and noticed I can&#39;t fast forward or rewind the songs using the waveform like I used to..<br>All it does is skip ..<br>I tried clearing the cache and even desinstalling and reinstalling..still does it .<br>I don&#39;t know it it&#39;s just a bug or if that&#39;s how it is now ..,2023-09-27T03:28:44Z,0,Positivo
6K-Bk2bOPsU,https://www.youtube.com/watch?v=6K-Bk2bOPsU,Omgg I remember when you could only message through the desktop version! So weird I only realized ppl were trying to message me like a year later 🤣 and I didn’t know about the feed thank you boo 🫶,2024-09-21T19:59:09Z,2,Positivo
6K-Bk2bOPsU,https://www.youtube.com/watch?v=6K-Bk2bOPsU,nah bro what i needa update mines rnnn,2024-09-22T13:19:08Z,2,Negativo
6K-Bk2bOPsU,https://www.youtube.com/watch?v=6K-Bk2bOPsU,Real 😂,2024-09-21T22:44:56Z,2,Neutral
6K-Bk2bOPsU,https://www.youtube.com/watch?v=6K-Bk2bOPsU,"the discover feed is nice, a new way to find new artists/be found",2024-09-21T22:28:18Z,0,Positivo
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,I got it!,2024-12-04T21:03:56Z,0,Neutral
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,Its bugged I see playlist but not slides with whole presentation,2024-12-04T20:11:10Z,0,Neutral
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,please mr soundcloud i would like to see my wrapped but it is not showing up i can see the playlist but nothing else,2024-12-04T20:06:55Z,0,Positivo
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,I don’t have it yet and I updated the app,2024-12-04T19:45:58Z,0,Neutral
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,Not working,2024-12-04T18:57:52Z,0,Neutral
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,My name is Patrick Legrand !! ❤❤❤❤😂😂😂🎉🎉 and it dosen&#39;t work 😢😢😢😢😮😮😮😅😅😅 but I still have hope 😊😊😊,2024-12-04T16:18:42Z,0,Positivo
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,Doesn’t work,2024-12-04T16:07:12Z,0,Neutral
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,"fun to see the playlist, but i dont have the stories people keep sharing.. ive updated and even reinstalled the app completely -_-",2024-12-04T15:36:19Z,3,Positivo
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,It’s bugged,2024-12-04T15:06:54Z,1,Neutral
C8DSWgZAQYM,https://www.youtube.com/watch?v=C8DSWgZAQYM,It’s bugged :((( please fix it!,2024-12-04T14:41:57Z,0,Positivo
