id_video,fecha_recuperacion,fecha_publicacion,reproducciones,nombre_usuario,titulo,etiquetas,url_video,url_perfil
7283234121889926430,2024-12-02 17:07:27.957916,2023-9-26,209.1K,surface,Replying to ,@My Cottage in the Wood #OneNote #MicrosoftSurface #notetok ,https://www.tiktok.com/@surface/video/7283234121889926430,https://www.tiktok.com/@surface
7328535026151214341,2024-12-02 17:07:27.970980,1-26,636.2K,catalinadiazco,¿Cómo tomar apuntes en clases siendo una persona visual y aprende más con colores? Este es mi método con OneNote ✨🤍 ig: @catalinadiazco ,#chile #apuntes #universidad #macbookairm2 #apple ,https://www.tiktok.com/@catalinadiazco/video/7328535026151214341,https://www.tiktok.com/@catalinadiazco
7189672865829276974,2024-12-02 17:07:27.983981,2023-1-17,244K,kellyn_mcmullan,how to make a template in OneNote so it automatically pops up every time you make a new page! 🫶🏼 ,#onenote #productivitytips #officetips #officehacks #microsoftonenote #digitalorganization #dailyplanner #onenotetemplate #onenotetutorial ,https://www.tiktok.com/@kellyn_mcmullan/video/7189672865829276974,https://www.tiktok.com/@kellyn_mcmullan
7383338426050891014,2024-12-02 17:07:27.996843,6-22,85.7K,loriejaneeeeeeeee,Website inspired MS WORD template. Comment “Template” if you what to grab a copy! ,#template #customized #digitalnotes #notetaking #schoolactivity #school #homework #microsoftwordtemplate #fyp #studentlife #notetaking #notes #digitalnotes ,https://www.tiktok.com/@loriejaneeeeeeeee/video/7383338426050891014,https://www.tiktok.com/@loriejaneeeeeeeee
7133719414720990470,2024-12-02 17:07:28.009857,2022-8-19,229.7K,alejandracasasss,@la famosa alecasas,#onenote #viral #fyp #apuntesdigitales #universidad #foryoupage #paratipage #alejandracasas ,https://www.tiktok.com/@alejandracasasss/video/7133719414720990470,https://www.tiktok.com/@alejandracasasss
6985572372237667590,2024-12-02 17:07:28.021843,2021-7-16,23.2K,dracarlotaovalle,Conociendo: ONE NOTE✨ ,#fypシ #fypシ゚viral #estudiantedemedicina #estudiante #medicina #organizacion #tips #estudio #motivacion #resumenes ,https://www.tiktok.com/@dracarlotaovalle/video/6985572372237667590,https://www.tiktok.com/@dracarlotaovalle
7201440308695928070,2024-12-02 17:07:28.035366,2023-2-18,492.6K,smartyplans.shop,Replying to ,@Smarty Plans @Samsung España @Samsung #androidapps #tutorial #android #samsung #samsungapps #samsungtab #s6lite #samsungs6lite #onenote #fyp ,https://www.tiktok.com/@smartyplans.shop/video/7201440308695928070,https://www.tiktok.com/@smartyplans.shop
7341138596763651333,2024-12-02 17:07:28.047361,2-29,2.2M,martialiste,muchas me preguntaron asi que prefiero mostrarlo😁 quedo larguisimo lo sientoo ,#universidades #longervideos ,https://www.tiktok.com/@martialiste/video/7341138596763651333,https://www.tiktok.com/@martialiste
7133638510786972970,2024-12-02 17:07:28.058354,2022-8-19,787.7K,h.noted,easy digital note tips for OneNote 💛 ,#digitalnotes #digitalnotetaking #digitalnotetakingtips #onenote #easy #fyp #fy #aesthetic #firstvideo ,https://www.tiktok.com/@h.noted/video/7133638510786972970,https://www.tiktok.com/@h.noted
7016417635973762310,2024-12-02 17:07:28.070355,2021-10-7,179.9K,xhjade,Reply to ,@joiicex #medtiktok #medicine #med #premed #uni #study #takingcareofbiz #medstudent #medstudentlife ,https://www.tiktok.com/@xhjade/video/7016417635973762310,https://www.tiktok.com/@xhjade
6968070586375359749,2024-12-02 17:07:28.082354,2021-5-30,53.2K,yosoypollito23,Responder a ,@genessis_14 ,https://www.tiktok.com/@yosoypollito23/video/6968070586375359749,https://www.tiktok.com/@yosoypollito23
