timestamp,content,comments,retweets,likes,analytics,tags,tweet_link,tweet_id,Sentimiento
2024-12-07T14:16:28.000Z,"Evernote（というかすべて）の真理．
黙ってApple Scilicon機買って，すべてのサブスクに最上位課金すれば，ストレスフリー． #Evernote #個人の感想です #細かいことは気にしない",0,0,0,2,"['#Evernote', '#個人の感想です', '#細かいことは気にしない']",https://x.com/kimkkCats/status/1865399983681523966,tweet_id:1865399983681523966,neutral
2024-12-07T14:12:19.000Z,一部のユーザーに不具合があるようだけど、ほとんどのユーザーは快適に使えている。基本動作の改善と新機能を同時に実現している。#Evernote,0,0,1,15,['#Evernote'],https://x.com/Evernote_Lab/status/1865398942248452288,tweet_id:1865398942248452288,neutral
2024-12-07T14:05:28.000Z,"> 同期ボタンはもう押さないでくれ
私もそう思ったけど、だったらもう削除してくれと思いますね。#Evernote",0,0,0,26,['#Evernote'],https://x.com/Evernote_Lab/status/1865397218410402172,tweet_id:1865397218410402172,neutral
2024-12-07T14:02:22.000Z,"私のiPhone版も、設定/同期で最近これが出ますね。
まあ同期はされるので、あまり気にしていませんが･･･。#Evernote",0,0,0,31,['#Evernote'],https://x.com/Evernote_Lab/status/1865396436655047039,tweet_id:1865396436655047039,neutral
2024-12-06T14:15:50.000Z,"今までDayEntryというEvernote用のメモを1日にまとめるアプリを使っていたけれど、
iOS のショートカットだけでできると知り、やってみたらサクッとできてしまった。
DayEntryの機能にはかなわないけど、
ひらめいたメモを爆速でするには、ひとまず助かる。#evernote",0,1,1,150,['#evernote'],https://x.com/KazuhiroAnzawa/status/1865037436524597412,tweet_id:1865037436524597412,neutral
2024-12-06T06:53:09.000Z,"#evernote はいい加減、立ち上がりが遅い、ほとんどの情報がオンライン管理でネットがつながっていないと情報が降りてこない、など改悪後が最悪の使い勝手となっている。
他の乗り換え先を誰か教えてください。",2,0,9,2.8K,['#evernote'],https://x.com/KagiyamaNobu/status/1864926032702378062,tweet_id:1864926032702378062,neutral
2024-12-06T03:25:01.000Z,Evernote で、たまに追記ノートが使えなくなる(汗)#evernote#append,0,0,0,69,"['#evernote', '#append']",https://x.com/KazuhiroAnzawa/status/1864873653504217534,tweet_id:1864873653504217534,neutral
2024-12-05T22:52:25.000Z,「マイエバーノート」，だんだん，愛着がわいてきましたけどね（笑） #Evernote,1,1,1,261,['#Evernote'],https://x.com/kimkkCats/status/1864805054043295748,tweet_id:1864805054043295748,neutral
2024-12-05T21:48:14.000Z,"このWebページから誰でも文字起こしができる。
完了するとアカウント作成の勧誘が出てくる。
今いちばん自信のある文字起こしで、新規ユーザーの獲得を狙っているのだろう。#Evernote",0,1,4,705,['#Evernote'],https://x.com/Evernote_Lab/status/1864788898301595993,tweet_id:1864788898301595993,neutral
2024-12-05T20:35:03.000Z,[UCheck Bot] #Evernote new version available: 10.118.5. https://evernote.com/download,0,0,0,30,['#Evernote'],https://x.com/UCheckBot/status/1864770481112383852,tweet_id:1864770481112383852,positivo
2024-12-05T17:41:26.000Z,EverNote 10.118.5 #EverNote #EvernoteCorporation,0,0,0,19,"['#EverNote', '#EvernoteCorporation']",https://x.com/IndirIste/status/1864726792038121813,tweet_id:1864726792038121813,neutral
2024-12-05T17:41:19.000Z,"#Evernote 10.118.5
リリースノート

ん？10.118.3と一緒？",0,0,0,53,['#Evernote'],https://x.com/CyPenguinTech/status/1864726760438534268,tweet_id:1864726760438534268,neutral
2024-12-05T17:38:17.000Z,"#Evernote 10.118.3
リリースノート",0,1,1,87,['#Evernote'],https://x.com/CyPenguinTech/status/1864725997918249234,tweet_id:1864725997918249234,neutral
2024-12-05T12:38:46.000Z,仕事の都合で時間がかかったが，M4Maxにほぼ移行完了．Evernote，やっぱ，くっそ快適．Evernoteが遅いって，何の話？？？って感じ． #Evernote,0,1,4,223,['#Evernote'],https://x.com/kimkkCats/status/1864650621321924879,tweet_id:1864650621321924879,neutral
2024-12-05T09:49:47.000Z,その年度のログをまとめるノートも作っておき、各回のノートをマージしていく。最初に目次を作っておけば、各回の記録に飛べる。前年度のログノートへのリンクを記しておけば、進捗状況などの比較がすぐにできる。#Evernote,0,0,0,205,['#Evernote'],https://x.com/Evernote_Lab/status/1864608095164641449,tweet_id:1864608095164641449,neutral
2024-12-05T04:14:19.000Z,解約やな・・・#evernote,0,0,1,132,['#evernote'],https://x.com/aplio555/status/1864523674680017272,tweet_id:1864523674680017272,neutral
2024-12-04T10:11:03.000Z,M4 Max，Evernote，たぶん早い．Apple Sciliconだと十分速いので，Evernote程度だとサチってる． #Evernote,0,1,2,207,['#Evernote'],https://x.com/kimkkCats/status/1864251058295591295,tweet_id:1864251058295591295,neutral
2024-12-04T02:34:52.000Z,"#Freeform #Monday #Penultimate #SmartNote, #EverNote #NotebookLM #dropbox, #Notion #Zapier #Microsoft360 #OneDrive #GoogleDrive #ChatGPT #Gemini #Todoist  #BeFunky #Pixlr #CapCut #Concepts #AdobeSketch #IFTTT #Make #Streamlabs #wirecastGo #Kortex #Feedly #ToDo #JotForm #OBS ...",0,0,0,141,"['#Freeform', '#Monday', '#Penultimate', '#SmartNote', '#EverNote', '#NotebookLM', '#dropbox', '#Notion', '#Zapier', '#Microsoft360', '#OneDrive', '#GoogleDrive', '#ChatGPT', '#Gemini', '#Todoist', '#BeFunky', '#Pixlr', '#CapCut', '#Concepts', '#AdobeSketch', '#IFTTT', '#Make', '#Streamlabs', '#wirecastGo', '#Kortex', '#Feedly', '#ToDo', '#JotForm', '#OBS']",https://x.com/DorianPhibian/status/1864136259746116095,tweet_id:1864136259746116095,neutral
2024-12-03T21:58:03.000Z,EverNote 10.118.3 #EverNote #EvernoteCorporation,0,0,0,30,"['#EverNote', '#EvernoteCorporation']",https://x.com/IndirIste/status/1864066595007389714,tweet_id:1864066595007389714,neutral
2024-12-03T09:00:02.000Z,"EvernoteだとPDF、URL、メモをまとめて管理できるから、情報収集が捗る捗る論文PDFもサイトから直接保存して、キーワード検索でサクサク閲覧

まずは無料版で使い勝手をチェックhttps://evernote.com/ja-jp#Evernote #情報管理 #PDF",0,1,2,412,"['#Evernote', '#情報管理', '#PDF']",https://x.com/hakase_seikatsu/status/1863870802107498847,tweet_id:1863870802107498847,neutral
2024-12-03T03:33:58.000Z,同じく． #Evernote,0,1,1,234,['#Evernote'],https://x.com/kimkkCats/status/1863788741065863537,tweet_id:1863788741065863537,neutral
2024-12-03T02:05:03.000Z,[UCheck Bot] #Evernote new version available: 10.118.3. https://evernote.com/download,0,0,0,53,['#Evernote'],https://x.com/UCheckBot/status/1863766366647443943,tweet_id:1863766366647443943,positivo
2024-12-02T21:10:01.000Z,Evernote 10.118.3，問題なし #Evernote,0,1,4,191,['#Evernote'],https://x.com/kimkkCats/status/1863692120441360730,tweet_id:1863692120441360730,neutral
2024-12-02T16:34:03.000Z,"#Evernote 連携アプリ「iライフログ」に続いて「SmartEver」でも、アプリ経由でEvernoteへのログインを要求され、ログインできない問題が発生。
本来は連携する操作だけのはずなんですが…
たぶんこちらの、Apple Store「iライフログ」に報告されたトラブルと同じ症状です。
Evernote側の問題かも…？",0,0,0,177,['#Evernote'],https://x.com/877x/status/1863622670547562751,tweet_id:1863622670547562751,neutral
2024-12-02T09:39:23.000Z,テンプレートを直接編集して上書きできる機能が欲しい． #Evernote,0,1,3,212,['#Evernote'],https://x.com/kimkkCats/status/1863518315450429549,tweet_id:1863518315450429549,neutral
2024-12-02T01:22:56.000Z,これね#FastEver #evernote,0,0,0,122,"['#FastEver', '#evernote']",https://x.com/neko_shimaitai/status/1863393380786683972,tweet_id:1863393380786683972,neutral
2024-12-01T23:33:01.000Z,Evernote定期アプデ#Evernote,0,0,0,99,['#Evernote'],https://x.com/hacchan/status/1863365718928167239,tweet_id:1863365718928167239,neutral
2024-12-01T02:34:47.000Z,#evernote から #googledocument ( #googlekeep含)に移り、 #ドキュメントタブ 機能が追加されてから使い勝手が非常に良くなっている。例えると、ノートブックの感覚である。ただ、そのタブの上限は100個であるが満足である。,0,0,0,64,"['#evernote', '#googledocument', '#googlekeep含', '#ドキュメントタブ']",https://x.com/takumiwaza/status/1863049072271368623,tweet_id:1863049072271368623,neutral
2024-11-30T23:15:16.000Z,"Logged back into #Evernote after 5 years and hit the delete button. Made me super sad to see the app hitting you with offer after offer, and to learn of the 1 device limit they now have. Used to be great... could be great again ",0,0,0,105,['#Evernote'],https://x.com/calumshepherd/status/1862998864942232020,tweet_id:1862998864942232020,positivo
2024-11-30T01:00:08.000Z, Keep your notes and conversations connected! #Evernote for RingCentral lets you access and share #notes directly within RingCentral. https://ringcentral.com/apps/evernote,0,0,0,156,"['#Evernote', '#notes']",https://x.com/RingCentralDevs/status/1862662863866806350,tweet_id:1862662863866806350,positivo
2024-11-29T08:32:26.000Z,https://lite.evernote.com/note/2f1cd7ef-671c-b56a-de1e-2d673fd7a0e0… #evernote #plumbing,0,1,7,73,"['#evernote', '#plumbing']",https://x.com/AcademyDisc/status/1862414304038850671,tweet_id:1862414304038850671,neutral
