timestamp,content,comments,retweets,likes,analytics,tags,tweet_link,tweet_id,Sentimiento
2024-12-07T16:04:40.000Z,Take a listen to “Crazy” from our album Fools Gold! #AppleMusic #Album https://music.apple.com/us/album/crazy/1760764718?i=1760764721…https://open.spotify.com/track/4kwFMz9IxZv6bmWx11ZfbI?si=-4Z8U-KcQDO61QGItHrZDw…,0,0,0,3,"['#AppleMusic', '#Album']",https://x.com/Ssidephilosophy/status/1865427214868918398,tweet_id:1865427214868918398,negativo
2024-12-07T16:02:43.000Z,"From ""Teardrops on a blank page"" album, #NowPlaying ""Alien""#BandCamp : http://bit.ly/3hjDE9J#Spotify : http://spoti.fi/2zo9CAv#AppleMusic : http://apple.co/3cM8Zyg",0,0,1,12,"['#NowPlaying', '#BandCamp', '#Spotify', '#AppleMusic']",https://x.com/BoundaryExcept/status/1865426725317788002,tweet_id:1865426725317788002,negativo
2024-12-07T16:02:13.000Z,"#Listen to Fighting for J., #experimental song from ""The brightest darkness"":#BandCamp : http://bit.ly/30v3amg#Spotify : http://spoti.fi/2AoQeUn#AppleMusic :",0,0,0,14,"['#Listen', '#experimental', '#BandCamp', '#Spotify', '#AppleMusic']",https://x.com/MohaiExperiment/status/1865426596993057011,tweet_id:1865426596993057011,positivo
2024-12-07T16:01:42.000Z,"Escape from reality, a #progrock song from Invisible Light album:#AppleMusic : http://apple.co/2MKUy2Z#BandCamp : http://bit.ly/3hg2JlK#Spotify :",0,0,0,18,"['#progrock', '#AppleMusic', '#BandCamp', '#Spotify']",https://x.com/VictimOfIllusio/status/1865426469565948080,tweet_id:1865426469565948080,positivo
2024-12-07T15:59:06.000Z,"Thank you for the streams! 
Keep listening, keep supporting local independent artist! #candelariomusic #joecwailsgang #joecwails #spotify #coasttocoast #applemusic #scorpions #tentonthing #newmusic #pangea #bigengine #thisislandearth #kingedward #musician #guitarist",0,0,0,4,"['#candelariomusic', '#joecwailsgang', '#joecwails', '#spotify', '#coasttocoast', '#applemusic', '#scorpions', '#tentonthing', '#newmusic', '#pangea', '#bigengine', '#thisislandearth', '#kingedward', '#musician', '#guitarist']",https://x.com/joecan2011/status/1865425811467035060,tweet_id:1865425811467035060,positivo
2024-12-07T15:52:26.000Z,"LIVE NOW COME SAY HI  

TABS & RT ARE MUCH APPRECIATED https://kick.com/k3ndog #CallofDutyBlackOps6 #applemusic #fps #SaturdayVibes #KickStreamer",0,0,0,6,"['#CallofDutyBlackOps6', '#applemusic', '#fps', '#SaturdayVibes', '#KickStreamer']",https://x.com/K3NDOG_/status/1865424134903111933,tweet_id:1865424134903111933,positivo
2024-12-07T15:49:17.000Z,Revisen las playlists de los 90s van a encontrar una canciones muy buenas. #AppleMusic #Spotify,0,0,2,10,"['#AppleMusic', '#Spotify']",https://x.com/jfrancof/status/1865423341944779179,tweet_id:1865423341944779179,neutral
2024-12-07T15:45:52.000Z,Check it out!#applemusic #artist #singlehttps://music.apple.com/us/album/star-36/1779379924?i=1779379925…,0,0,0,10,"['#applemusic', '#artist', '#single']",https://x.com/vantwyanbell/status/1865422481517137981,tweet_id:1865422481517137981,neutral
2024-12-07T15:45:45.000Z,"Escucha #TicToc  #PierreLaVoz  

Consíguelo en las principales plataformas  http://frd.to/TicToc#Saturday #playlist #weekend#Spotify #AppleMusic #music",0,0,0,5,"['#TicToc', '#PierreLaVoz', '#Saturday', '#playlist', '#weekend', '#Spotify', '#AppleMusic', '#music']",https://x.com/Farandularecord/status/1865422455763837153,tweet_id:1865422455763837153,neutral
2024-12-07T15:34:33.000Z,"#AppleMusic、今年よく聴いた音楽でわたしの2024年プレイリストが勝手に作られてたんだけど、しれっとNYO SWORD(シッコマンインザパーティー)が入ってて戦慄した……。
でもいい大人たちの大本気の大ふざけ、嫌に格好いいからぜひ……。笑#IVEシッコマンインザパーティーOmoinotakeという並び#嫌",0,0,0,7,"['#AppleMusic', '#IVEシッコマンインザパーティーOmoinotakeという並び', '#嫌']",https://x.com/ikochannikochan/status/1865419633727082789,tweet_id:1865419633727082789,neutral
2024-12-07T15:30:47.000Z,#NowPlaying Boundary Exception - Limelight (Rush cover song)#AppleMusic : http://apple.co/2XP5lzg#YouTube : https://bit.ly/2AYpMRo#Spotify : http://spoti.fi/30u38Lu#RushFamily,0,0,0,60,"['#NowPlaying', '#AppleMusic', '#YouTube', '#Spotify', '#RushFamily']",https://x.com/VictimOfIllusio/status/1865418687743758446,tweet_id:1865418687743758446,neutral
2024-12-07T15:26:36.000Z,I need new music #vairal2024#YouTube #SoundCloud #AppleMusic #Spotify,1,0,0,20,"['#vairal2024', '#YouTube', '#SoundCloud', '#AppleMusic', '#Spotify']",https://x.com/promotershakil/status/1865417635980308612,tweet_id:1865417635980308612,positivo
2024-12-07T15:06:27.000Z,LO QUIERO TODO de  en   https://music.apple.com/es/album/1781134379?ls=1&app=music&at=1000lQdV&ct=LFV_320b88372d1220bec7414f29baaad173&itscg=30440&itsct=catchall_p2&lId=211627434&cId=none&sr=2&src=Linkfire… #novedadesapplemusic #AppleMusic #newsongs,1,0,0,17,"['#novedadesapplemusic', '#AppleMusic', '#newsongs']",https://x.com/creew_hq/status/1865412564345098457,tweet_id:1865412564345098457,neutral
2024-12-07T15:04:23.000Z,"#NowPlaying ""This unbelievable horizon"" by  from ANCESTRAL DISORDER album#AppleMusic : http://apple.co/2zpxeES#BandCamp : http://bit.ly/30qpGwF#Spotify :",0,0,0,70,"['#NowPlaying', '#AppleMusic', '#BandCamp', '#Spotify']",https://x.com/MohaiExperiment/status/1865412042582118716,tweet_id:1865412042582118716,negativo
2024-12-07T15:00:38.000Z,"http://jeffcosco.com 
I thank you with all my heart for your support and for still listening! 
 #rock #music #songwriter #jeffcoscomusic #album #singer #musicvideo #listening #radio #applemusic, #spotify #northcarolina #raleighnc #rochesterny",0,1,1,15,"['#rock', '#music', '#songwriter', '#jeffcoscomusic', '#album', '#singer', '#musicvideo', '#listening', '#radio', '#applemusic', '#spotify', '#northcarolina', '#raleighnc', '#rochesterny']",https://x.com/JeffCoscoMusic/status/1865411099681538176,tweet_id:1865411099681538176,neutral
2024-12-07T15:00:01.000Z,不眠症や精神不安へ効果的な音楽を配信中：Mindfulness Healing BGM Project の「Frustration Thinking skill Renewal BGM」 https://album.link/h73kdtsrfphk5#リラックス #眠り #ヒーリング #マインドフルネス #アンビエント #Spotify #AppleMusic #YouTubeMusic,0,0,1,104,"['#リラックス', '#眠り', '#ヒーリング', '#マインドフルネス', '#アンビエント', '#Spotify', '#AppleMusic', '#YouTubeMusic']",https://x.com/zali_gani/status/1865410942529589686,tweet_id:1865410942529589686,neutral
2024-12-07T14:55:33.000Z,𝟏𝟏. 𝙽𝚘𝚟𝚎𝚖𝚋𝚛𝚘 / 𝟸𝟶𝟸𝟺#AppleMusic#AppleMusicReplay#AppleMusicReplay2024,0,0,0,18,"['#AppleMusic', '#AppleMusicReplay', '#AppleMusicReplay2024']",https://x.com/MuriloP_Tres/status/1865409822234939837,tweet_id:1865409822234939837,neutral
2024-12-07T14:53:20.000Z,𝟏𝟎. 𝙾𝚞𝚝𝚞𝚋𝚛𝚘 / 𝟸𝟶𝟸𝟺#AppleMusic#AppleMusicReplay#AppleMusicReplay2024,1,0,0,13,"['#AppleMusic', '#AppleMusicReplay', '#AppleMusicReplay2024']",https://x.com/MuriloP_Tres/status/1865409262769311963,tweet_id:1865409262769311963,neutral
2024-12-07T14:32:58.000Z,"""Two Drops in the Same Ocean"", a song by Peter Hamer and Anthya#NowPlaying#BandCamp : http://bit.ly/2BQUaxv#AppleMusic : http://apple.co/2XR65nq#Spotify :",0,0,1,78,"['#NowPlaying', '#BandCamp', '#AppleMusic', '#Spotify']",https://x.com/VictimOfIllusio/status/1865404137245970560,tweet_id:1865404137245970560,neutral
2024-12-07T14:20:32.000Z,"Get ready to celebrate with the finest December vibes!  Check out the exclusive ""Champagne Playlist"" for December 2024 on Apple Music!  #ChampagnePlaylist #AppleMusic #December2024  http://music.apple.com/fr/playlist/champagne-playlist-d%C3%A9cembre-2024/pl.u-MRG3jsMJm8r…",0,0,0,34,"['#ChampagnePlaylist', '#AppleMusic', '#December2024']",https://x.com/JeromeL_Music/status/1865401009201193062,tweet_id:1865401009201193062,positivo
2024-12-07T14:13:51.000Z, Stream #nowplaying “ No Feelings “ on #spotify #spotifyplaylist #applemusic #youtube all platforms ,0,0,0,16,"['#nowplaying', '#spotify', '#spotifyplaylist', '#applemusic', '#youtube']",https://x.com/RENNYTHAREBEL/status/1865399328375750856,tweet_id:1865399328375750856,neutral
2024-12-07T14:11:00.000Z,"Gavin and the Jingle Gulls have flown into #iTunesHelp get ""Screech it Loud"" to no.1 this Christmas.

Please share far & wide!http://itunes.apple.com/album/id/1781636449…See the video at #YouTubehttps://youtu.be/0OFLp54WEIk?si=owTOG38fcNoUfUoe…",0,0,0,14,"['#iTunes', '#YouTube', '', '', '', '']",https://x.com/LifeMyriad/status/1865398608574750864,tweet_id:1865398608574750864,positivo
2024-12-07T14:10:47.000Z,"""Discovery"" by  available on applemusic, itunes, googlemusic, amazon, spotify, YouTube, Microsoft Groove, 
Tidal#itunes #applemusic #music #electronic #spotify#andreigorlov#swiss#swissmade #nyc #newyork #newyorkcity #discovery",0,0,0,13,"['#itunes', '#applemusic', '#music', '#electronic', '#spotify', '#andreigorlov', '#nyc', '#newyork', '#newyorkcity', '#discovery']",https://x.com/AndreiGorlovROS/status/1865398554224676907,tweet_id:1865398554224676907,positivo
2024-12-07T14:05:06.000Z,"Fraud is becoming a norm in the music industry in Nigeria. The shameless artist y’all call ‘Frogido’is the real cancer that needs to be cut off, He’s becoming a maniac in manipulating numbers to be relevant.  

STOP THEM NOW#Spotify #AppleMusic #Afrobeats #Amapiano #Wizkidfc",0,0,0,19,"['#Spotify', '#AppleMusic', '#Afrobeats', '#Amapiano', '#Wizkidfc']",https://x.com/waledewhale/status/1865397125317877897,tweet_id:1865397125317877897,positivo
2024-12-07T14:03:25.000Z,https://youtube.com/watch?v=8SMitDNZy_M&feature=youtu.be… New beat on Youtube#beat #Beats #rap #rapper #hiphop #Lofi #soundclound #youtube #applemusic #spotify #vinyl #singer #chill #vibe,0,0,0,5,"['#beat', '#Beats', '#rap', '#rapper', '#hiphop', '#Lofi', '#soundclound', '#youtube', '#applemusic', '#spotify', '#vinyl', '#singer', '#chill', '#vibe']",https://x.com/MicrophoneChuck/status/1865396700740800721,tweet_id:1865396700740800721,positivo
2024-12-07T14:02:39.000Z,そもそもあまり音楽聴いてなくないか？ #AppleMusic,0,0,0,47,['#AppleMusic'],https://x.com/komame009/status/1865396508096676203,tweet_id:1865396508096676203,neutral
2024-12-07T14:00:00.000Z,眠りと癒やしのリラックス音楽を配信中：「Healing for Stress with Mindfulness Slow life Assistant」 by Mindfulness Slow life Assistant https://album.link/qcb5zbbcfp8mx#リラックス #ASMR #ヒーリング #BGM #アンビエント #Spotify #AppleMusic #YouTubeMusic,0,0,0,102,"['#リラックス', '#ASMR', '#ヒーリング', '#BGM', '#アンビエント', '#Spotify', '#AppleMusic', '#YouTubeMusic']",https://x.com/zali_gani/status/1865395842234175638,tweet_id:1865395842234175638,negativo
2024-12-07T13:59:58.000Z,หาคนหาร Apple music แบบยาวยาวววว เดือนละ 37 บาทค่า #applemusic,5,0,2,81,['#applemusic'],https://x.com/ppearwxxx/status/1865395832570441989,tweet_id:1865395832570441989,neutral
