timestamp,content,comments,retweets,likes,analytics,tags,tweet_link,tweet_id,Sentimiento
2024-12-07T16:23:14.000Z,He is giving free service I am very happy to accept his service you can take it if you want.#Siraj #TravisHead #GoutGout #Netanyahu #Lewis #AbuDhabiGP #Charles #Marvel #Starc #Bumrah #Zionist #Perez #YouTubeMusic  #music #rock,0,0,0,9,"['#Siraj', '#TravisHead', '#GoutGout', '#Netanyahu', '#Lewis', '#AbuDhabiGP', '#Charles', '#Marvel', '#Starc', '#Bumrah', '#Zionist', '#Perez', '#YouTubeMusic', '#music', '#rock']",https://x.com/kha73061/status/1865431885826216343,tweet_id:1865431885826216343,positivo
2024-12-07T16:16:37.000Z,Solo #YouTubeMusic locas,0,0,0,2,['#YouTubeMusic'],https://x.com/Spikbebop15/status/1865430223564517833,tweet_id:1865430223564517833,neutral
2024-12-07T16:00:01.000Z,"« Nannerl Notenbuch », le cahier musical pour piano solo écrit par Leopold Mozart est destiné à l'éducation musicale de sa fille Nannerl et de son fils Wolfgang Amadeus#YouTube #YouTubeMusic #Piano",0,0,0,4,"['#YouTube', '#YouTubeMusic', '#Piano']",https://x.com/JMSerres/status/1865426044322275809,tweet_id:1865426044322275809,neutral
2024-12-07T15:42:07.000Z,Eternal Ceremony https://youtu.be/9yGP9mdK2xo?si=3kfmvaaBwZK_u_ro… form  #lofi #lofigirl #relax #chillmix #chillout #chillhop #jazz #chillmusic #relaxingmusic #BGM  #selcare #SelfLove  #mindset #AnimeArt #YouTubeMusic,0,0,0,6,"['#lofi', '#lofigirl', '#relax', '#chillmix', '#chillout', '#chillhop', '#jazz', '#chillmusic', '#relaxingmusic', '#BGM', '#selcare', '#SelfLove', '#mindset', '#AnimeArt', '#YouTubeMusic']",https://x.com/lofi_shirley/status/1865421539471921540,tweet_id:1865421539471921540,neutral
2024-12-07T15:21:23.000Z,#youtubemusic #youtube #novedadesyoutubemusic  Lo quiero todo  https://music.youtube.com/watch?v=jJoZtCcxN1M&si=6yQLYwKiDQy0B_77…,0,0,0,10,"['#youtubemusic', '#youtube', '#novedadesyoutubemusic']",https://x.com/creew_hq/status/1865416320348459050,tweet_id:1865416320348459050,neutral
2024-12-07T15:17:57.000Z,La leyenda del Caballero de la rosa Marchita | Musica #ecosdelcrepúsculo...  https://youtube.com/watch?v=IP16wGxXgTU…a través de  #musica #YoutubeMusic    #Distrokid,0,1,2,10,"['#ecosdelcrepúsculo', '#musica', '#YoutubeMusic', '#Distrokid']",https://x.com/EcosDelCrep/status/1865415458083524956,tweet_id:1865415458083524956,neutral
2024-12-07T15:04:13.000Z,Listening to music by  is awesome because I've seen people on YouTube use their music for Anime Music Videos #Neffex #YouTubeMusic #Music #fyp,0,0,0,2,"['#Neffex', '#YouTubeMusic', '#Music', '#fyp']",https://x.com/Clayton_5468/status/1865412002702631264,tweet_id:1865412002702631264,positivo
2024-12-07T13:55:12.000Z,TRINITY Cosmic Reel (Remix) https://youtu.be/tNqtz6kEfv4?si=IGM9qFzThJ6FN4KE… via   Receive the love that's universal. listen in#sreamingnow #indieartist #YouTubeMusic,0,0,0,8,"['#sreamingnow', '#indieartist', '#YouTubeMusic']",https://x.com/Echtahul/status/1865394631849968022,tweet_id:1865394631849968022,positivo
2024-12-07T11:44:42.000Z,#distrokid #tunecore #spotify #applemusic #apple #youtube #youtubemusic #NowPlaying,0,0,0,18,"['#distrokid', '#tunecore', '#spotify', '#applemusic', '#apple', '#youtube', '#youtubemusic', '#NowPlaying']",https://x.com/OfficialSimmy1/status/1865361792966271335,tweet_id:1865361792966271335,neutral
2024-12-07T11:31:38.000Z,"En çok dinlediklerim.
Sizce Listem Nasıl #YouTubeMusic #2024youtubemusic",1,0,1,23,"['#YouTubeMusic', '#2024youtubemusic']",https://x.com/asaf_umit01/status/1865358501901390195,tweet_id:1865358501901390195,neutral
2024-12-07T10:37:00.000Z,眠りと癒やしのリラックス音楽を配信中：睡眠BGM研究所の「睡眠音楽で心の静寂へ」 https://big-up.style/qPWyofvEfz#リラックス #ASMR #ヒーリング #BGM #アンビエント #Spotify #AppleMusic #YouTubeMusic,0,0,8,175,"['#リラックス', '#ASMR', '#ヒーリング', '#BGM', '#アンビエント', '#Spotify', '#AppleMusic', '#YouTubeMusic']",https://x.com/zali_gani/status/1865344753623334942,tweet_id:1865344753623334942,neutral
2024-12-07T10:27:27.000Z,The Secret Formula: Why Some Songs Get BILLIONS of Likes#YouTubeMusic #ViralSongs #Despacito #Blackpink #MusicTrends #StreamingSuccess #BillionsOfViews #SongAnalysis #CulturalImpact #GlobalHits,0,0,0,32,"['#YouTubeMusic', '#ViralSongs', '#Despacito', '#Blackpink', '#MusicTrends', '#StreamingSuccess', '#BillionsOfViews', '#SongAnalysis', '#CulturalImpact', '#GlobalHits']",https://x.com/beansx21/status/1865342352174322131,tweet_id:1865342352174322131,negativo
2024-12-07T09:56:33.000Z,YouTubemusicの新機能でバッジが表示されてたけど、ベビモンの上位0.07%はまあまあイカれててワロタ、好きですけど異常者やん笑全世界対象みたいです。#BABYMONSTER#DRIP#YouTubemusic#トップリスナー,0,0,0,228,"['#BABYMONSTER', '#DRIP', '#YouTubemusic', '#トップリスナー']",https://x.com/tom_hiroshima/status/1865334575171547602,tweet_id:1865334575171547602,neutral
2024-12-07T08:33:03.000Z,"#YouTubeMusic 
 #Ado当たり前だよなぁ",0,0,1,82,"['#YouTubeMusic', '#Ado']",https://x.com/rikuzaru_jp/status/1865313561595252842,tweet_id:1865313561595252842,neutral
2024-12-07T08:17:46.000Z,"Hace vídeos personalizados (detalles en su Patreon), tiene otro canal para roleplays de fantasía, además de Spotify, YouTube Music, etc. Todo aquí en su Linktree. #ASMR #fypシ #Parati #asmrroleplay #YouTubeMusic #Spotify",0,0,0,73,"['#ASMR', '#fypシ', '#Parati', '#asmrroleplay', '#YouTubeMusic', '#Spotify']",https://x.com/Ivan_rc_02/status/1865309713778295265,tweet_id:1865309713778295265,neutral
2024-12-07T07:35:06.000Z,Hustle hard and enjoy the journey!#Spotify #iTunes #Applemusic #YouTubemusic #Amazonmusic,0,0,0,18,"['#Spotify', '#iTunes', '#Applemusic', '#YouTubemusic', '#Amazonmusic']",https://x.com/dannycrews1/status/1865298978075521128,tweet_id:1865298978075521128,positivo
2024-12-07T07:30:14.000Z," は ウチュウノアバレンボー - #かつしかトリオ をいま聴いているよ！   
 #NowPlaying  
 #YouTubeMusic",0,0,0,64,"['#かつしかトリオ', '#NowPlaying', '#YouTubeMusic']",https://x.com/susamishin/status/1865297752625942803,tweet_id:1865297752625942803,neutral
2024-12-07T07:22:31.000Z," は 骨まで愛して - #吉田拓郎 をいま聴いているよ！   
 #NowPlaying  
 #YouTubeMusic",0,0,0,59,"['#吉田拓郎', '#NowPlaying', '#YouTubeMusic']",https://x.com/susamishin/status/1865295809623003260,tweet_id:1865295809623003260,neutral
2024-12-07T06:53:06.000Z," #魂音泉#YouTubeMusic 
俺が1番自慢できること。",0,0,0,21,"['#魂音泉', '#YouTubeMusic']",https://x.com/BoTaisa58993/status/1865288406370300123,tweet_id:1865288406370300123,neutral
2024-12-07T06:37:11.000Z,YouTube Music Playlist #music #YouTubeMusic,0,0,0,16,"['#music', '#YouTubeMusic']",https://x.com/MightBeCranic/status/1865284402416136596,tweet_id:1865284402416136596,neutral
2024-12-07T06:36:38.000Z,#YouTubeMusichttps://music.youtube.com/watch?v=lvp3uPq_tYg&si=Gog3z6W5f6zUzAgc…,0,0,0,13,['#YouTubeMusic'],https://x.com/nokishita_cat/status/1865284264704774277,tweet_id:1865284264704774277,neutral
2024-12-07T05:46:16.000Z,#YouTubeMusichttps://music.youtube.com/watch?v=lvp3uPq_tYg&si=Gog3z6W5f6zUzAgc…,0,0,0,30,['#YouTubeMusic'],https://x.com/nokishita_sub/status/1865271589765550207,tweet_id:1865271589765550207,neutral
2024-12-07T05:07:03.000Z, Tronic Psys Radio Episode 001 is LIVE! Dive into the sound waves with  on YouTube. Beats that'll make your speakers dance and your soul groove.  Don't miss out – hit play and turn up the volume!#TronicPsysRadio #NewEpisode #MusicVibes #YoutubeMusic #radio,0,0,0,8,"['#TronicPsysRadio', '#NewEpisode', '#MusicVibes', '#YoutubeMusic', '#radio']",https://x.com/maniic_b/status/1865261718948991016,tweet_id:1865261718948991016,positivo
2024-12-07T04:51:38.000Z," は Memories In My Eyes - #Yiruma をいま聴いているよ！   
 #NowPlaying  
 #YouTubeMusic",0,0,0,54,"['#Yiruma', '#NowPlaying', '#YouTubeMusic']",https://x.com/susamishin/status/1865257840551837799,tweet_id:1865257840551837799,neutral
2024-12-07T04:35:17.000Z," は Aqua（Instrumental） - #坂本龍一 をいま聴いているよ！   
 #NowPlaying  
 #YouTubeMusic",0,0,0,50,"['#坂本龍一', '#NowPlaying', '#YouTubeMusic']",https://x.com/susamishin/status/1865253726291911069,tweet_id:1865253726291911069,neutral
2024-12-07T04:33:43.000Z,Yo: descargo música en youtube Music para escucharla cuando no tenga wifi#YouTubeMusic:  No te la puedo reproducir padre no tienes datos qué paso ahí?  te esta comiendo el mandado,0,0,0,6,['#YouTubeMusic'],https://x.com/CarlozStrange/status/1865253329917333905,tweet_id:1865253329917333905,neutral
2024-12-07T04:00:03.000Z," It’s Saturday—perfect for a musical escape!
Take a break, hit play, and let the sounds guide you. Watch the magic unfold: https://buff.ly/3VBGWuP Share the vibes and tag a friend who loves music!#SaturdayVibes #NewMusicVideo #AdventureInSound #YouTubeMusic",0,0,0,5,"['#SaturdayVibes', '#NewMusicVideo', '#AdventureInSound', '#YouTubeMusic']",https://x.com/cindy80382204/status/1865244857922453718,tweet_id:1865244857922453718,positivo
2024-12-07T02:31:13.000Z,今日の鳩森さん12月7日土曜日#敬神崇祖#1番以外は全部負けだと思ってる#男の顔は履歴書女の顔は請求書#自分で自分の事を決められない大国は滅びる#笑顔を貯金しなさい#柏井慶一音楽#Spotify#Applemusic,0,0,0,36,"['#敬神崇祖', '#1番以外は全部負けだと思ってる', '#男の顔は履歴書女の顔は請求書', '#自分で自分の事を決められない大国は滅びる', '#笑顔を貯金しなさい', '#柏井慶一音楽', '#Spotify', '#Applemusic', '', '', '', '']",https://x.com/kashiwai3312/status/1865222501481222191,tweet_id:1865222501481222191,neutral
2024-12-07T02:30:26.000Z,今日の鳩森さん12月7日土曜日#敬神崇祖#1番以外は全部負けだと思ってる#男の顔は履歴書女の顔は請求書#自分で自分の事を決められない大国は滅びる#柏井慶一音楽#Spotify#Applemusic,0,0,0,137,"['#敬神崇祖', '#1番以外は全部負けだと思ってる', '#男の顔は履歴書女の顔は請求書', '#自分で自分の事を決められない大国は滅びる', '#柏井慶一音楽', '#Spotify', '#Applemusic', '', '', '', '']",https://x.com/monmouthtea/status/1865222305598837098,tweet_id:1865222305598837098,neutral
2024-12-07T02:20:20.000Z,Se acabó quien te quería  #YouTubeMusic #youtubepremium,0,0,1,15,"['#YouTubeMusic', '#youtubepremium']",https://x.com/dialroqui/status/1865219763368268137,tweet_id:1865219763368268137,neutral
